catalog_id,display_name,canonical_mod_name,armor_weight_tier,nexus_url,nexus_game_domain,nexus_mod_id,image_url,image_source_url,image_rank,included_in_modlists,source_sections,source_versions,entry_type,status,notes,last_verified
skyrimspecialedition-70489,DX Fetish Fashion Volume 2 SE - CBBE Physics - 3BA,DX Fetish Fashion Volume 2 SE - CBBE Physics - 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/70489,skyrimspecialedition,70489,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.3.0.0; HOH: 1.3.0.0; MOM: 1.3.0.0; DOD: 1.3.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4862,DX Gwelda Dawnguard Outfit - UNP,DX Gwelda Dawnguard Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4862,skyrimspecialedition,4862,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: f2.01; HOH: f2.01; MOM: f2.01; DOD: f2.01,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4805,DX Gwelda Red Riding Hood Outfit - UNP,DX Gwelda Red Riding Hood Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4805,skyrimspecialedition,4805,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 3.0.0.0; HOH: 3.0.0.0; MOM: 3.0.0.0; DOD: 3.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-25476,DX Gwelda Vampire Outfit - UNP,DX Gwelda Vampire Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/25476,skyrimspecialedition,25476,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.51.0.0; HOH: 1.51.0.0; MOM: 1.51.0.0; DOD: 1.51.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-25511,DX Gwelda Witch Outfit - UNP,DX Gwelda Witch Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/25511,skyrimspecialedition,25511,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4278,DX Merta Assassin Outfit - UNP,DX Merta Assassin Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4278,skyrimspecialedition,4278,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 2.0.0.0; HOH: 2.0.0.0; MOM: 2.0.0.0; DOD: 2.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4843,DX Merta Black Rose Outfit - UNP,DX Merta Black Rose Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4843,skyrimspecialedition,4843,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: f2.01; HOH: f2.01; MOM: f2.01; DOD: f2.01,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-41655,DX Morenn Outfit - UNP,DX Morenn Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/41655,skyrimspecialedition,41655,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-38201,DX Necromancer Robes - UNP,DX Necromancer Robes - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/38201,skyrimspecialedition,38201,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-25370,DX Sotteta Huntress Outfit - UNP,DX Sotteta Huntress Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/25370,skyrimspecialedition,25370,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4306,DX Sotteta Necromancer Outfit - UNP,DX Sotteta Necromancer Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4306,skyrimspecialedition,4306,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: f2.01; HOH: f2.01; MOM: f2.01; DOD: f2.01,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-27015,DX Spartan Bard Outfit - UNP,DX Spartan Bard Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/27015,skyrimspecialedition,27015,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-85050,DX St. Louis 3BA,DX St. Louis 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/85050,skyrimspecialedition,85050,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-26653,DX Stella Mithril Armor - UNP,DX Stella Mithril Armor - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/26653,skyrimspecialedition,26653,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-36642,DX Succubus (Mazken) Armor - UNP,DX Succubus (Mazken) Armor - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/36642,skyrimspecialedition,36642,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-4292,DX Tembtra Thief Outfit - UNP,DX Tembtra Thief Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/4292,skyrimspecialedition,4292,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: f2.01; HOH: f2.01; MOM: f2.01; DOD: f2.01,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-3905,DX Ursine Armor Pack - UNP,DX Ursine Armor Pack - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/3905,skyrimspecialedition,3905,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 2.0.0.0; HOH: 2.0.0.0; MOM: 2.0.0.0; DOD: 2.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-25496,DX Wild Huntress Outfit - UNP,DX Wild Huntress Outfit - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/25496,skyrimspecialedition,25496,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-32318,DX Witch Hunter Armor - UNP,DX Witch Hunter Armor - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/32318,skyrimspecialedition,32318,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-33034,DX Witcher Armor - UNP,DX Witcher Armor - UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/33034,skyrimspecialedition,33034,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-122488,Eastern Brassplate 3BA HDT-SMP,Eastern Brassplate 3BA HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/122488,skyrimspecialedition,122488,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 0.2.0.0; TOT: 0.2.0.0; HOH: 0.2.0.0; MOM: 0.2.0.0; DOD: 0.2.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-125983,Eastern Brassplate Set - HIMBO Refit,Eastern Brassplate Set - HIMBO Refit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/125983,skyrimspecialedition,125983,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-122489,Easthold Totemic 3BA HDT-SMP,Easthold Totemic 3BA HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/122489,skyrimspecialedition,122489,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 0.1.0.0; TOT: 0.1.0.0; HOH: 0.1.0.0; MOM: 0.1.0.0; DOD: 0.1.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-127818,Easthold Totemic Set - HIMBO Refit,Easthold Totemic Set - HIMBO Refit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/127818,skyrimspecialedition,127818,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-68166,Egil's Demon Hunter 3BA,Egil's Demon Hunter 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/68166,skyrimspecialedition,68166,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-112692,Einherjr Armor 3BA-BHUNP-CBBE-UNP,Einherjr Armor 3BA-BHUNP-CBBE-UNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/112692,skyrimspecialedition,112692,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 2.2.0.0; TOT: 2.2.0.0; HOH: 2.2.0.0; MOM: 2.2.0.0; DOD: 2.2.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-148167,Elegant Merchant Clothes 3BA-SMP,Elegant Merchant Clothes 3BA-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/148167,skyrimspecialedition,148167,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.7.0.0; HOH: 1.7.0.0; MOM: 1.7.0.0; DOD: 1.7.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-126362,ELLE - Chaosrunner,ELLE - Chaosrunner,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/126362,skyrimspecialedition,126362,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-163298,ELLE - Dilirogue,ELLE - Dilirogue,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/163298,skyrimspecialedition,163298,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-160044,ELLE - Fawnia,ELLE - Fawnia,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/160044,skyrimspecialedition,160044,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-169038,ELLE - Kambi,ELLE - Kambi,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/169038,skyrimspecialedition,169038,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-166180,ELLE - Lastriem,ELLE - Lastriem,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/166180,skyrimspecialedition,166180,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-89980,ELLE Knight Winds 3BA - BHUNP,ELLE Knight Winds 3BA - BHUNP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/89980,skyrimspecialedition,89980,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-108334,Ellxe Tavern Maid,Ellxe Tavern Maid,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/108334,skyrimspecialedition,108334,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: Main Installer; HOH: Main Installer; MOM: Main Installer; DOD: Main Installer,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-106738,Elmlock - My version SE by Xtudo - 2K Textures,Elmlock - My version SE by Xtudo - 2K Textures,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/106738,skyrimspecialedition,106738,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; TOT: Armors & Clothing; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-105930,Elmlock Armor and Blade (CBBE - HIMBO),Elmlock Armor and Blade (CBBE - HIMBO),Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/105930,skyrimspecialedition,105930,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; TOT: Armors & Clothing; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.2.1.0; TOT: 1.2.1.0; HOH: 1.2.1.0; MOM: 1.2.1.0; DOD: 1.2.1.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-128383,Elven Assasin 3BA,Elven Assasin 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/128383,skyrimspecialedition,128383,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-128305,Elven Enforcer Armor - HIMBO Refit,Elven Enforcer Armor - HIMBO Refit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/128305,skyrimspecialedition,128305,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; TOT: Armors & Clothing; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-82865,Elven Lake 3BA,Elven Lake 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/82865,skyrimspecialedition,82865,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 2.0.0.0; HOH: 2.0.0.0; MOM: 2.0.0.0; DOD: 2.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-141579,Fancy Magecore,Fancy Magecore,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/141579,skyrimspecialedition,141579,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1337.1.1.0; HOH: 1337.1.1.0; MOM: 1337.1.1.0; DOD: 1337.1.1.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-139288,Fashions of the Huntsmen - Some Fixes,Fashions of the Huntsmen - Some Fixes,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/139288,skyrimspecialedition,139288,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; TOT: Armors & Clothing; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-75837,Fashions Of The Huntsmen- 2K,Fashions Of The Huntsmen- 2K,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/75837,skyrimspecialedition,75837,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; TOT: Armors & Clothing; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 2.0.0.0; JOJ: 1.0.0.0; TOT: 2.0.0.0; TOT: 1.0.0.0; HOH: 2.0.0.0; HOH: 1.0.0.0; MOM: 2.0.0.0; MOM: 1.0.0.0; DOD: 2.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-135547,FB - Templar Assassin 2k 3BA,FB - Templar Assassin 2k 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/135547,skyrimspecialedition,135547,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-106921,FB - Witch Slayer 2k 3BA,FB - Witch Slayer 2k 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/106921,skyrimspecialedition,106921,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; JOJ: 1.1.0.0; TOT: 1.0.0.0; TOT: 1.1.0.0; HOH: 1.0.0.0; HOH: 1.1.0.0; MOM: 1.0.0.0; MOM: 1.1.0.0; DOD: 1.0.0.0; DOD: 1.1.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-108920,Fleet Knight Set HIMBO refit,Fleet Knight Set HIMBO refit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/108920,skyrimspecialedition,108920,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
skyrimspecialedition-96944,Fleet Knight Skirt HDT-SMP Patch for CBBE and CBBE 3BA,Fleet Knight Skirt HDT-SMP Patch for CBBE and CBBE 3BA,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/96944,skyrimspecialedition,96944,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Bodyslide/Body Conversion,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
